# s_x s_a s_y II_00 II_01 II_11 Psi
0 0 0 -454.1236881 0 0 0.133304055
0 0 0 -428.8995991 0 0 0.1349117983
0 0 0 -404.3961984 0 0 0.1365625711
0 0 0 -380.6134859 0 0 0.1382487554
0 0 0 -357.5514616 0 0 0.1399617664
0 0 0 -335.2101257 0 0 0.141694364
0 0 0 -313.589478 0 0 0.1434388353
0 0 0 -292.6895185 0 0 0.1451885755
0 0 0 -272.5102473 0 0 0.1469378504
0 0 0 -253.0516643 0 0 0.148680154
0 0 0 -234.3137697 0 0 0.1504092664
0 0 0 -216.2965632 0 0 0.1521199643
0 0 0 -199.000045 0 0 0.1538071396
0 0 0 -182.4242151 0 0 0.1554680045
0 0 0 -166.5690735 0 0 0.1570982333
0 0 0 -151.4346201 0 0 0.1586981063
0 0 0 -137.0208549 0 0 0.1602661002
0 0 0 -123.327778 0 0 0.1617958279
0 0 0 -110.3553894 0 0 0.1632815659
0 0 0 -98.10368902 0 0 0.1647183483
0 0 0 -86.57267691 0 0 0.1661016173
0 0 0 -75.76235305 0 0 0.1674259196
0 0 0 -65.67271745 0 0 0.1686859679
0 0 0 -56.3037701 0 0 0.1698769235
0 0 0 -47.65551101 0 0 0.1709945302
0 0 0 -39.72794018 0 0 0.1720346513
0 0 0 -32.52105761 0 0 0.1729935285
0 0 0 -26.03486329 0 0 0.1738676769
0 0 0 -20.26935724 0 0 0.1746538728
0 0 0 -15.22453944 0 0 0.1753491257
0 0 0 -10.90040989 0 0 0.1759505065
0 0 0 -7.296968605 0 0 0.1764554908
0 0 0 -4.414215576 0 0 0.1768619827
0 0 0 -2.252150804 0 0 0.177168311
0 0 0 -0.8107742894 0 0 0.1773732251
0 0 0 -0.09008603216 0 0 0.1774758905
0 0 0 0.09008603216 0 0 0.1775015786
0 0 0 0.8107742894 0 0 0.1776044176
0 0 0 2.252150804 0 0 0.1778105121
0 0 0 4.414215576 0 0 0.178120696
0 0 0 7.296968605 0 0 0.1785362205
0 0 0 10.90040989 0 0 0.1790587631
0 0 0 15.22453944 0 0 0.1796904348
0 0 0 20.26935724 0 0 0.1804337945
0 0 0 26.03486329 0 0 0.1812918277
0 0 0 32.52105761 0 0 0.182268037
0 0 0 39.72794018 0 0 0.1833663287
0 0 0 47.65551101 0 0 0.1845909441
0 0 0 56.3037701 0 0 0.1859465485
0 0 0 65.67271745 0 0 0.1874383348
0 0 0 75.76235305 0 0 0.1890718822
0 0 0 86.57267691 0 0 0.1908532799
0 0 0 98.10368902 0 0 0.192789122
0 0 0 110.3553894 0 0 0.1948862113
0 0 0 123.327778 0 0 0.1971515369
0 0 0 137.0208549 0 0 0.1995954981
0 0 0 151.4346201 0 0 0.2022319555
0 0 0 166.5690735 0 0 0.2050720401
0 0 0 182.4242151 0 0 0.2081279921
0 0 0 199.000045 0 0 0.2114133746
0 0 0 216.2965632 0 0 0.2149414168
0 0 0 234.3137697 0 0 0.2187286794
0 0 0 253.0516643 0 0 0.2227928953
0 0 0 272.5102473 0 0 0.2271579921
0 0 0 292.6895185 0 0 0.2318468455
0 0 0 313.589478 0 0 0.2368817028
0 0 0 335.2101257 0 0 0.2422838463
0 0 0 357.5514616 0 0 0.2480740357
0 0 0 380.6134859 0 0 0.2542729554
0 0 0 404.3961984 0 0 0.2609026079
0 0 0 428.8995991 0 0 0.2679852108
0 0 0 454.1236881 0 0 0.2755441112
0 0 0 480.0684654 0 0 0.2836058878
0 0 0 506.7339309 0 0 0.2921997337
0 0 0 534.1200847 0 0 0.3013564403
0 0 0 562.2269267 0 0 0.3111021963
0 0 0 591.054457 0 0 0.3214683084
0 0 0 620.6026756 0 0 0.3324918191
0 0 0 650.8715824 0 0 0.3442114418
0 0 0 681.8611774 0 0 0.356657895
0 0 0 713.5714607 0 0 0.369865366
0 0 0 746.0024323 0 0 0.3838775398
0 0 0 779.1540922 0 0 0.3987314838
0 0 0 813.0264403 0 0 0.4144673396
0 0 0 847.6194766 0 0 0.4311308705
0 0 0 882.9332012 0 0 0.4487690827
0 0 0 918.9676141 0 0 0.4674339671
0 0 0 955.7227152 0 0 0.487173193
0 0 0 993.1985046 0 0 0.5080356
0 0 0 1031.394982 0 0 0.5300778942
0 0 0 1070.312148 0 0 0.5533378854
0 0 0 1109.950002 0 0 0.5778882083
0 0 0 1150.308545 0 0 0.6038012768
0 0 0 1191.387775 0 0 0.6311545756
0 0 0 1233.187694 0 0 0.6599343773
0 0 0 1275.708301 0 0 0.6902072127
0 0 0 1318.949597 0 0 0.7220248953
