# s_x s_a s_y II_00 II_01 II_11 Psi
0 -0.03246475384 0 0 0 0 0.003877573961
0 -0.02841088239 0 0 0 0 0.003859974582
0 -0.02462726904 0 0 0 0 0.003846362841
0 -0.02111391379 0 0 0 0 0.003835801681
0 -0.01787081663 0 0 0 0 0.003827669673
0 -0.01489797757 0 0 0 0 0.003821477662
0 -0.0121953966 0 0 0 0 0.003816837909
0 -0.009763073735 0 0 0 0 0.003813456861
0 -0.007601008964 0 0 0 0 0.003811066988
0 -0.005709202288 0 0 0 0 0.003809435812
0 -0.004087653709 0 0 0 0 0.003808363103
0 -0.002736363227 0 0 0 0 0.003807698089
0 -0.001655330841 0 0 0 0 0.003807316673
0 -0.0008445565515 0 0 0 0 0.003807118539
0 -0.0003040403585 0 0 0 0 0.003807028519
0 -3.378226206e-05 0 0 0 0 0.003806995779
0 3.378226206e-05 0 0 0 0 0.003806988857
0 0.0003040403585 0 0 0 0 0.003806966236
0 0.0008445565515 0 0 0 0 0.003806945188
0 0.001655330841 0 0 0 0 0.003806973442
0 0.002736363227 0 0 0 0 0.003807120941
0 0.004087653709 0 0 0 0 0.003807480252
0 0.005709202288 0 0 0 0 0.003808165015
0 0.007601008964 0 0 0 0 0.00380930938
0 0.009763073735 0 0 0 0 0.003811066409
0 0.0121953966 0 0 0 0 0.003813633086
0 0.01489797757 0 0 0 0 0.003817275636
0 0.01787081663 0 0 0 0 0.003822337648
0 0.02111391379 0 0 0 0 0.003829141997
0 0.02462726904 0 0 0 0 0.003838125239
0 0.02841088239 0 0 0 0 0.003850038036
0 0.03246475384 0 0 0 0 0.003865714364
0 0.03678888338 0 0 0 0 0.003886173118
0 0.04138327102 0 0 0 0 0.003912689856
0 0.04624791676 0 0 0 0 0.003946473945
0 0.05138282059 0 0 0 0 0.003989245305
0 0.05678798252 0 0 0 0 0.004043518578
0 0.06246340255 0 0 0 0 0.004112307384
0 0.06840908067 0 0 0 0 0.004199091194
0 0.07462501689 0 0 0 0 0.004307271037
0 0.08111121121 0 0 0 0 0.004440925183
0 0.08786766362 0 0 0 0 0.004605163308
0 0.09489437413 0 0 0 0 0.004807299064
0 0.1021913427 0 0 0 0 0.005054541047
0 0.1097585694 0 0 0 0 0.005355606544
0 0.1175960542 0 0 0 0 0.005721275236
0 0.1257037971 0 0 0 0 0.006164020273
0 0.1340817981 0 0 0 0 0.006700094533
0 0.1427300572 0 0 0 0 0.007347548618
0 0.1516485744 0 0 0 0 0.008123912217
0 0.1608373497 0 0 0 0 0.009048208224
0 0.170296383 0 0 0 0 0.01014391473
0 0.1800256745 0 0 0 0 0.01144232834
0 0.1900252241 0 0 0 0 0.0129784717
0 0.2002950318 0 0 0 0 0.01479211652
0 0.2108350975 0 0 0 0 0.01692627966
0 0.2216454214 0 0 0 0 0.01943112673
0 0.2327260033 0 0 0 0 0.02235509325
0 0.2440768434 0 0 0 0 0.02575079345
0 0.2556979415 0 0 0 0 0.02968364837
0 0.2675892978 0 0 0 0 0.0342300504
0 0.2797509121 0 0 0 0 0.03947472882
0 0.2921827846 0 0 0 0 0.04551526882
0 0.3048849151 0 0 0 0 0.05246331072
0 0.3178573037 0 0 0 0 0.06043510086
0 0.3310999505 0 0 0 0 0.06956115866
0 0.3446128553 0 0 0 0 0.08001767717
0 0.3583960182 0 0 0 0 0.091990949
0 0.3724494392 0 0 0 0 0.1056855291
0 0.3867731183 0 0 0 0 0.1213136995
0 0.4013670555 0 0 0 0 0.1391247648
0 0.4162312508 0 0 0 0 0.1594181936
0 0.4313657042 0 0 0 0 0.1825559775
0 0.4467704157 0 0 0 0 0.2089812901
0 0.4624453853 0 0 0 0 0.2391507789
0 0.478390613 0 0 0 0 0.2726664955
0 0.4946060988 0 0 0 0 0.3107052408
0 0.5110918427 0 0 0 0 0.3540645957
0 0.5278478447 0 0 0 0 0.4039197438
0 0.5448741048 0 0 0 0 0.4610341127
0 0.5621706229 0 0 0 0 0.5268019805
0 0.5797373992 0 0 0 0 0.6043111216
0 0.5975744336 0 0 0 0 0.701703031
0 0.615681726 0 0 0 0 0.8056349995
0 0.6340592766 0 0 0 0 0.9291179683
0 0.6527070853 0 0 0 0 1.07785226
0 0.671625152 0 0 0 0 1.189090257
0 0.6908134769 0 0 0 0 1.348651141
0 0.7102720598 0 0 0 0 1.530410134
0 0.7300009009 0 0 0 0 1.732534313
0 0.75 0 0 0 0 1.970334998
0 0 -0.6 0 0 0 4.02897747
0 0 -0.5952874438 0 0 0 3.924782897
0 0 -0.5905249779 0 0 0 3.822832076
0 0 -0.585712133 0 0 0 3.72181921
0 0 -0.5808484359 0 0 0 3.620154291
0 0 -0.5759334097 0 0 0 3.523014683
0 0 -0.5709665734 0 0 0 3.427253623
0 0 -0.565947442 0 0 0 3.332679068
0 0 -0.5608755268 0 0 0 3.230246262
0 0 -0.5557503348 0 0 0 3.138721194
0 0 -0.5505713693 0 0 0 3.048660092
0 0 -0.5453381292 0 0 0 2.959913691
0 0 -0.5400501096 0 0 0 2.872383629
0 0 -0.5347068014 0 0 0 2.785922138
0 0 -0.5293076913 0 0 0 2.700656975
0 0 -0.5238522619 0 0 0 2.616751453
0 0 -0.5183399917 0 0 0 2.534360715
0 0 -0.5127703548 0 0 0 2.453768626
0 0 -0.5071428211 0 0 0 2.375165452
0 0 -0.5014568562 0 0 0 2.298469851
0 0 -0.4957119216 0 0 0 2.224106411
0 0 -0.4899074742 0 0 0 2.152073097
0 0 -0.4840429667 0 0 0 2.082426987
0 0 -0.4781178472 0 0 0 2.015180816
0 0 -0.4721315595 0 0 0 1.950333361
0 0 -0.4660835431 0 0 0 1.887751491
0 0 -0.4599732327 0 0 0 1.827446392
0 0 -0.4538000586 0 0 0 1.769215343
0 0 -0.4475634467 0 0 0 1.713103436
0 0 -0.4412628181 0 0 0 1.658835982
0 0 -0.4348975894 0 0 0 1.754613476
0 0 -0.4284671724 0 0 0 1.67263124
0 0 -0.4219709745 0 0 0 1.589807588
0 0 -0.4154083982 0 0 0 1.507450804
0 0 -0.4087788412 0 0 0 1.426820929
0 0 -0.4020816966 0 0 0 1.348651629
0 0 -0.3953163526 0 0 0 1.273062364
0 0 -0.3884821925 0 0 0 1.198441147
0 0 -0.3815785948 0 0 0 1.127770829
0 0 -0.3746049332 0 0 0 1.060912256
0 0 -0.3675605762 0 0 0 0.9978038773
0 0 -0.3604448875 0 0 0 0.9380446899
0 0 -0.3532572259 0 0 0 0.881243839
0 0 -0.3459969448 0 0 0 0.8272615465
0 0 -0.338663393 0 0 0 0.7759215443
0 0 -0.3312559138 0 0 0 0.7269571696
0 0 -0.3237738455 0 0 0 0.6799966544
0 0 -0.3162165213 0 0 0 0.6347758195
0 0 -0.3085832691 0 0 0 0.5911824406
0 0 -0.3008734115 0 0 0 0.5489655032
0 0 -0.2930862659 0 0 0 0.5080504668
0 0 -0.2852211445 0 0 0 0.4681305561
0 0 -0.2772773539 0 0 0 0.429681412
0 0 -0.2692541955 0 0 0 0.3928306402
0 0 -0.2611509652 0 0 0 0.3576552105
0 0 -0.2529669534 0 0 0 0.3241024847
0 0 -0.2447014452 0 0 0 0.2921896455
0 0 -0.2363537198 0 0 0 0.261648538
0 0 -0.2279230512 0 0 0 0.2335149157
0 0 -0.2194087076 0 0 0 0.2079546112
0 0 -0.2108099517 0 0 0 0.1848677998
0 0 -0.2021260403 0 0 0 0.1641045564
0 0 -0.1933562247 0 0 0 0.1454728734
0 0 -0.1844997503 0 0 0 0.1287984571
0 0 -0.1755558569 0 0 0 0.1138457295
0 0 -0.1665237781 0 0 0 0.1003903125
0 0 -0.157402742 0 0 0 0.08826347739
0 0 -0.1481919707 0 0 0 0.07728517523
0 0 -0.1388906802 0 0 0 0.06732633743
0 0 -0.1294980807 0 0 0 0.05825152445
0 0 -0.1200133763 0 0 0 0.0499404577
0 0 -0.110435765 0 0 0 0.04238774982
0 0 -0.1007644387 0 0 0 0.03559641644
0 0 -0.0909985833 0 0 0 0.02956121102
0 0 -0.0811373783 0 0 0 0.02427450569
0 0 -0.0711799971 0 0 0 0.01970814991
0 0 -0.0611256069 0 0 0 0.01582706133
0 0 -0.0509733684 0 0 0 0.01258289679
0 0 -0.0407224362 0 0 0 0.009913354042
0 0 -0.0303719582 0 0 0 0.007760483921
0 0 -0.0199210763 0 0 0 0.006060648355
0 0 -0.0093689255 0 0 0 0.004730697571
0 0 0.001285365 0 0 0 0.003701043213
0 0 0.012042675 0 0 0 0.003114145143
0 0 0.022903886 0 0 0 0.003375903734
0 0 0.033869891 0 0 0 0.005070078025
0 0 0.044941588 0 0 0 0.00874742513
0 0 0.05611988 0 0 0 0.01501002748
0 0 0.06740568 0 0 0 0.02450004143
0 0 0.078799905 0 0 0 0.03787557752
0 0 0.09030348 0 0 0 0.05575067861
0 0 0.101917337 0 0 0 0.07872277373
0 0 0.113642415 0 0 0 0.1074053961
0 0 0.12547966 0 0 0 0.1424090017
0 0 0.137430024 0 0 0 0.1843642012
0 0 0.149494468 0 0 0 0.2338837489
0 0 0.161673957 0 0 0 0.2916242711
0 0 0.173969467 0 0 0 0.3582441223
0 0 0.186381979 0 0 0 0.4344086575
0 0 0.198912481 0 0 0 0.5208113337
0 0 0.211561969 0 0 0 0.618152024
0 0 0.224331447 0 0 0 0.727118236
0 0 0.237221925 0 0 0 0.8483919683
0 0 0.250234422 0 0 0 0.9826833427
0 0 0.263369962 0 0 0 1.130705317
0 0 0.276629579 0 0 0 1.293175152
0 0 0.290014315 0 0 0 1.470807609
0 0 0.303525216 0 0 0 1.664316299
0 0 0.317163339 0 0 0 1.874440605
0 0 0.330929748 0 0 0 2.102166652
0 0 0.344825514 0 0 0 2.347905802
0 0 0.358851717 0 0 0 2.612615782
0 0 0.373009444 0 0 0 2.897102912
0 0 0.38729979 0 0 0 3.202024916
0 0 0.401723857 0 0 0 3.52856374
0 0 0.416282758 0 0 0 3.877402341
0 0 0.430977612 0 0 0 4.249355935
0 0 0.445809545 0 0 0 4.645318834
0 0 0.460779693 0 0 0 5.06633352
0 0 0.4758892 0 0 0 5.513422618
0 0 0.491139218 0 0 0 5.987492597
0 0 0.506530907 0 0 0 6.489453334
0 0 0.522065436 0 0 0 7.020245772
0 0 0.537743982 0 0 0 7.580815826
0 0 0.55356773 0 0 0 8.172212725
0 0 0.569537875 0 0 0 8.795161403
0 0 0.585655619 0 0 0 9.450783671
0 0 0.601922174 0 0 0 10.14011631
0 0 0.61833876 0 0 0 10.86417743
0 0 0.634906604 0 0 0 11.62398409
0 0 0.651626946 0 0 0 12.42055266
0 0 0.668501031 0 0 0 13.25492448
0 0 0.685530115 0 0 0 14.12814797
0 0 0.702715462 0 0 0 15.04112545
0 0 0.720058345 0 0 0 15.9950803
0 0 0.737560046 0 0 0 16.99116315
0 0 0.755221858 0 0 0 18.03044333
0 0 0.77304508 0 0 0 19.11404187
0 0 0.791031023 0 0 0 20.24308825
0 0 0.809181005 0 0 0 21.41872975
0 0 0.827496356 0 0 0 22.64213884
0 0 0.845978414 0 0 0 23.91450542
0 0 0.864628525 0 0 0 25.23703919
0 0 0.883448046 0 0 0 26.61097067
0 0 0.902438345 0 0 0 28.03755132
0 0 0.921600797 0 0 0 29.5180512
0 0 0.940936788 0 0 0 31.05375548
0 0 0.960447713 0 0 0 32.64597271
0 0 0.980134979 0 0 0 34.29603498
0 0 1 0 0 0 36.00529564
0 0 0 -170 0 0 0.1165254805
0 0 0 -165.4668709 0 0 0.1082407152
0 0 0 -160.9950002 0 0 0.1007046489
0 0 0 -156.5843881 0 0 0.09381079305
0 0 0 -152.2350345 0 0 0.08749842043
0 0 0 -147.9469393 0 0 0.08169477428
0 0 0 -143.7201027 0 0 0.07634957161
0 0 0 -139.5545246 0 0 0.07141382635
0 0 0 -135.4502049 0 0 0.06682644051
0 0 0 -131.4071438 0 0 0.06256366667
0 0 0 -127.4253412 0 0 0.05860961162
0 0 0 -123.5047971 0 0 0.05492756404
0 0 0 -119.6455115 0 0 0.05149939707
0 0 0 -115.8474843 0 0 0.04831235132
0 0 0 -112.1107157 0 0 0.04534276034
0 0 0 -108.4352056 0 0 0.04256500092
0 0 0 -104.820954 0 0 0.03996636623
0 0 0 -101.2679609 0 0 0.03753332199
0 0 0 -97.7762263 0 0 0.03525439219
0 0 0 -94.34575019 0 0 0.03311846178
0 0 0 -90.97653259 0 0 0.03111649663
0 0 0 -87.66857349 0 0 0.02924081464
0 0 0 -84.42187289 0 0 0.02748178799
0 0 0 -81.23643079 0 0 0.02583028932
0 0 0 -78.1122472 0 0 0.02427984861
0 0 0 -75.0493221 0 0 0.02282332946
0 0 0 -72.04765551 0 0 0.02145480182
0 0 0 -69.10724742 0 0 0.02016942268
0 0 0 -66.22809783 0 0 0.01896368326
0 0 0 -63.41020675 0 0 0.01783389542
0 0 0 -60.65357416 0 0 0.01677612406
0 0 0 -57.95820008 0 0 0.01578708703
0 0 0 -55.3240845 0 0 0.01486260615
0 0 0 -52.75122742 0 0 0.01399861344
0 0 0 -50.23962885 0 0 0.01319172281
0 0 0 -47.78928877 0 0 0.01243853794
0 0 0 -45.4002072 0 0 0.01173578938
0 0 0 -43.07238413 0 0 0.01108067832
0 0 0 -40.80581956 0 0 0.01047076945
0 0 0 -38.60051349 0 0 0.009903812668
0 0 0 -36.45646592 0 0 0.009377419626
0 0 0 -34.37367686 0 0 0.008888888641
0 0 0 -32.3521463 0 0 0.008435498148
0 0 0 -30.39187424 0 0 0.008014993403
0 0 0 -28.49286068 0 0 0.00762530843
0 0 0 -26.65510563 0 0 0.007264620417
0 0 0 -24.87860907 0 0 0.006931058643
0 0 0 -23.16337102 0 0 0.006622993541
0 0 0 -21.50939147 0 0 0.00633896356
0 0 0 -19.91667042 0 0 0.006077502855
0 0 0 -18.38520787 0 0 0.005837215724
0 0 0 -16.91500383 0 0 0.005616704698
0 0 0 -15.50605829 0 0 0.005414693554
0 0 0 -14.15837124 0 0 0.005230026635
0 0 0 -12.87194271 0 0 0.005061549559
0 0 0 -11.64677267 0 0 0.004908135757
0 0 0 -10.48286113 0 0 0.004768749783
0 0 0 -9.380208099 0 0 0.004642437076
0 0 0 -8.338813567 0 0 0.004528287856
0 0 0 -7.358677537 0 0 0.004425421063
0 0 0 -6.439800009 0 0 0.004333011503
0 0 0 -5.582180983 0 0 0.004250288207
0 0 0 -4.785820459 0 0 0.004176580314
0 0 0 -4.050718436 0 0 0.004111305788
0 0 0 -3.376874916 0 0 0.004053942872
0 0 0 -2.764289897 0 0 0.00400401675
0 0 0 -2.21296338 0 0 0.003960953695
0 0 0 -1.722895365 0 0 0.003924194277
0 0 0 -1.294085852 0 0 0.003893252682
0 0 0 -0.9265348408 0 0 0.003867656878
0 0 0 -0.6202423314 0 0 0.003846984801
0 0 0 -0.3752083239 0 0 0.00383088234
0 0 0 -0.1914328183 0 0 0.003819063705
0 0 0 -0.0689158146 0 0 0.003811309678
0 0 0 -0.007657312734 0 0 0.003807470389
0 0 0 0.007657312734 0 0 0.003806514516
0 0 0 0.0689158146 0 0 0.003802706851
0 0 0 0.1914328183 0 0 0.003795167524
0 0 0 0.3752083239 0 0 0.003784049696
0 0 0 0.6202423314 0 0 0.003769587063
0 0 0 0.9265348408 0 0 0.003752095263
0 0 0 1.294085852 0 0 0.003731979032
0 0 0 1.722895365 0 0 0.003709743758
0 0 0 2.21296338 0 0 0.003685985304
0 0 0 2.764289897 0 0 0.003661404449
0 0 0 3.376874916 0 0 0.003636893905
0 0 0 4.050718436 0 0 0.003613565165
0 0 0 4.785820459 0 0 0.003592554776
0 0 0 5.582180983 0 0 0.003575231063
0 0 0 6.439800009 0 0 0.003563013769
0 0 0 7.358677537 0 0 0.00355756306
0 0 0 8.338813567 0 0 0.003560813268
0 0 0 9.380208099 0 0 0.003574854539
0 0 0 10.48286113 0 0 0.003601818205
0 0 0 11.64677267 0 0 0.003644121855
0 0 0 12.87194271 0 0 0.003704687959
0 0 0 14.15837124 0 0 0.003786853694
0 0 0 15.50605829 0 0 0.003894253049
0 0 0 16.91500383 0 0 0.004030868566
0 0 0 18.38520787 0 0 0.004200919724
0 0 0 19.91667042 0 0 0.004408905195
0 0 0 21.50939147 0 0 0.004659549662
0 0 0 23.16337102 0 0 0.004957939003
0 0 0 24.87860907 0 0 0.005310317272
0 0 0 26.65510563 0 0 0.005722850262
0 0 0 28.49286068 0 0 0.006201675413
0 0 0 30.39187424 0 0 0.00675424637
0 0 0 32.3521463 0 0 0.007388148126
0 0 0 34.37367686 0 0 0.008110623509
0 0 0 36.45646592 0 0 0.008929265915
0 0 0 38.60051349 0 0 0.009851654118
0 0 0 40.80581956 0 0 0.01088638456
0 0 0 43.07238413 0 0 0.01204307928
0 0 0 45.4002072 0 0 0.01333192069
0 0 0 47.78928877 0 0 0.01476439932
0 0 0 50.23962885 0 0 0.0163519016
0 0 0 52.75122742 0 0 0.01810634652
0 0 0 55.3240845 0 0 0.02004036382
0 0 0 57.95820008 0 0 0.02216747364
0 0 0 60.65357416 0 0 0.02450052051
0 0 0 63.41020675 0 0 0.02705248175
0 0 0 66.22809783 0 0 0.02983643356
0 0 0 69.10724742 0 0 0.03286811588
0 0 0 72.04765551 0 0 0.03616492253
0 0 0 75.0493221 0 0 0.03974446902
0 0 0 78.1122472 0 0 0.04362363596
0 0 0 81.23643079 0 0 0.04781825857
0 0 0 84.42187289 0 0 0.05234578621
0 0 0 87.66857349 0 0 0.0572234908
0 0 0 90.97653259 0 0 0.06246798199
0 0 0 94.34575019 0 0 0.06809703324
0 0 0 97.7762263 0 0 0.07413033117
0 0 0 101.2679609 0 0 0.08058832212
0 0 0 104.820954 0 0 0.08749155425
0 0 0 108.4352056 0 0 0.09485853443
0 0 0 112.1107157 0 0 0.102709634
