# s_x s_a s_y II_00 II_01 II_11 Psi
0 0 -0.3614314958 0 0 0 1.182898185
0 0 -0.3556931599 0 0 0 1.089646843
0 0 -0.3499084561 0 0 0 1.18153042
0 0 -0.3440770517 0 0 0 1.129835811
0 0 -0.3381986118 0 0 0 1.000483781
0 0 -0.3322727996 0 0 0 1.017089693
0 0 -0.326299276 0 0 0 0.7556643789
0 0 -0.3202776998 0 0 0 0.709432733
0 0 -0.3142077277 0 0 0 0.8754002936
0 0 -0.3080890144 0 0 0 0.81655677
0 0 -0.3019212121 0 0 0 0.7851490583
0 0 -0.2957039713 0 0 0 0.7546690826
0 0 -0.2894369398 0 0 0 0.7140184892
0 0 -0.2831197637 0 0 0 0.4632439317
0 0 -0.2767520865 0 0 0 0.412010875
0 0 -0.2703335497 0 0 0 0.3947092289
0 0 -0.2638637926 0 0 0 0.3567676021
0 0 -0.2573424522 0 0 0 0.6145766683
0 0 -0.2507691632 0 0 0 0.3145183187
0 0 -0.244143558 0 0 0 0.454443088
0 0 -0.237465267 0 0 0 0.2700759377
0 0 -0.230733918 0 0 0 0.2507914987
0 0 -0.2239491366 0 0 0 0.2331523596
0 0 -0.2171105462 0 0 0 0.2173457811
0 0 -0.2102177678 0 0 0 0.202811151
0 0 -0.2032704201 0 0 0 0.3590951934
0 0 -0.1962681193 0 0 0 0.1777657572
0 0 -0.1892104795 0 0 0 0.1668977911
0 0 -0.1820971121 0 0 0 0.1565685153
0 0 -0.1749276265 0 0 0 0.1468653105
0 0 -0.1677016294 0 0 0 0.1372629578
0 0 -0.1604187253 0 0 0 0.1281718583
0 0 -0.1530785161 0 0 0 0.1192668289
0 0 -0.1456806014 0 0 0 0.1107683035
0 0 -0.1382245782 0 0 0 0.1024808813
0 0 -0.1307100413 0 0 0 0.09419441449
0 0 -0.1231365827 0 0 0 0.08636020342
0 0 -0.1155037922 0 0 0 0.07903532032
0 0 -0.107811257 0 0 0 0.07267404874
0 0 -0.1000585617 0 0 0 0.0677274941
0 0 -0.0922452885 0 0 0 0.06400993027
0 0 -0.084371017 0 0 0 0.06455036471
0 0 -0.0764353243 0 0 0 0.06292481832
0 0 -0.0684377849 0 0 0 0.06201109311
0 0 -0.0603779706 0 0 0 0.06180011401
